,id,event_id,down_time,up_time,action_time,activity,down_event,up_event,text_change,cursor_position,word_count
397,b73648cf,398,274941,275025,84,Input,.,.,.,170,45
398,b73648cf,399,277689,277758,69,Nonproduction,Leftclick,Leftclick,NoChange,252,45
399,b73648cf,400,279823,279879,56,Input,q,q,q,253,46
400,b73648cf,401,279982,280062,80,Input,q,q,q,254,46
401,b73648cf,402,280098,280190,92,Input,q,q,q,255,46
402,b73648cf,403,280217,280311,94,Input,Space,Space, ,256,46
403,b73648cf,404,282634,282721,87,Input,q,q,q,257,47
404,b73648cf,405,282802,282869,67,Input,q,q,q,258,47
405,b73648cf,406,282941,283062,121,Input,q,q,q,259,47
406,b73648cf,407,283567,283659,92,Input,q,q,q,260,47
407,b73648cf,408,283716,283778,62,Input,Space,Space, ,261,47
408,b73648cf,409,284644,284703,59,Input,q,q,q,262,48
409,b73648cf,410,285814,285878,64,Input,q,q,q,263,48
410,b73648cf,411,285989,286066,77,Input,q,q,q,264,48
411,b73648cf,412,286184,286269,85,Input,q,q,q,265,48
412,b73648cf,413,286405,286489,84,Input,q,q,q,266,48
413,b73648cf,414,286542,286618,76,Input,q,q,q,267,48
414,b73648cf,415,286842,286916,74,Input,q,q,q,268,48
415,b73648cf,416,287388,287451,63,Input,q,q,q,269,48
416,b73648cf,417,287521,287585,64,Input,Space,Space, ,270,48
417,b73648cf,418,288148,288219,71,Input,q,q,q,271,49
418,b73648cf,419,288355,288417,62,Input,q,q,q,272,49
419,b73648cf,420,288526,288593,67,Input,Space,Space, ,273,49
420,b73648cf,421,288840,288917,77,Input,q,q,q,274,50
421,b73648cf,422,289024,289119,95,Input,q,q,q,275,50
422,b73648cf,423,289127,289208,81,Input,q,q,q,276,50
423,b73648cf,424,289276,289351,75,Input,Space,Space, ,277,50
424,b73648cf,425,289907,289978,71,Input,q,q,q,278,51
425,b73648cf,426,290175,290243,68,Input,q,q,q,279,51
426,b73648cf,427,290340,290408,68,Input,q,q,q,280,51
427,b73648cf,428,292477,292548,71,Input,-,-,-,281,51
428,b73648cf,429,296011,296107,96,Input,q,q,q,282,51
429,b73648cf,430,296156,296228,72,Input,q,q,q,283,51
430,b73648cf,431,296421,296482,61,Input,q,q,q,284,51
431,b73648cf,432,297370,297440,70,Remove/Cut,Backspace,Backspace,q,283,51
432,b73648cf,433,297552,297676,124,Input,q,q,q,284,51
433,b73648cf,434,297775,297849,74,Input,q,q,q,285,51
434,b73648cf,435,298015,298170,155,Input,q,q,q,286,51
435,b73648cf,436,298183,298270,87,Input,q,q,q,287,51
436,b73648cf,437,298406,298489,83,Input,Space,Space, ,288,51
437,b73648cf,438,298994,299069,75,Input,q,q,q,289,52
438,b73648cf,439,299194,299289,95,Input,q,q,q,290,52
439,b73648cf,440,299293,299374,81,Input,Space,Space, ,291,52
440,b73648cf,441,299521,299651,130,Input,q,q,q,292,53
441,b73648cf,442,299820,299873,53,Input,q,q,q,293,53
442,b73648cf,443,299931,300037,106,Input,q,q,q,294,53
443,b73648cf,444,300573,300714,141,Remove/Cut,Backspace,Backspace,q,293,53
444,b73648cf,445,300817,300912,95,Remove/Cut,Backspace,Backspace,q,292,53
445,b73648cf,446,301323,301402,79,Input,q,q,q,293,53
446,b73648cf,447,301464,301571,107,Input,q,q,q,294,53
447,b73648cf,448,301656,301776,120,Input,q,q,q,295,53
448,b73648cf,449,301821,301898,77,Input,Space,Space, ,296,53
449,b73648cf,450,302407,302474,67,Input,q,q,q,297,54
450,b73648cf,451,302705,302777,72,Input,q,q,q,298,54
451,b73648cf,452,302844,302936,92,Input,q,q,q,299,54
452,b73648cf,453,303020,303091,71,Input,Space,Space, ,300,54
453,b73648cf,454,303059,303120,61,Input,q,q,q,301,55
454,b73648cf,455,303330,303402,72,Input,q,q,q,302,55
455,b73648cf,456,303580,303659,79,Input,q,q,q,303,55
456,b73648cf,457,303691,303776,85,Input,q,q,q,304,55
457,b73648cf,458,303846,303963,117,Input,q,q,q,305,55
458,b73648cf,459,304089,304141,52,Input,q,q,q,306,55
459,b73648cf,460,304194,304254,60,Input,Space,Space, ,307,55
460,b73648cf,461,304829,304905,76,Remove/Cut,Backspace,Backspace, ,306,55
461,b73648cf,462,304998,305076,78,Remove/Cut,Backspace,Backspace,q,305,55
462,b73648cf,463,305157,305232,75,Remove/Cut,Backspace,Backspace,q,304,55
463,b73648cf,464,305318,305390,72,Remove/Cut,Backspace,Backspace,q,303,55
464,b73648cf,465,305495,305574,79,Remove/Cut,Backspace,Backspace,q,302,55
465,b73648cf,466,305681,305755,74,Remove/Cut,Backspace,Backspace,q,301,55
466,b73648cf,467,305835,305918,83,Remove/Cut,Backspace,Backspace,q,300,54
467,b73648cf,468,306346,306413,67,Input,q,q,q,301,55
468,b73648cf,469,306649,306712,63,Input,q,q,q,302,55
469,b73648cf,470,306775,306824,49,Input,q,q,q,303,55
470,b73648cf,471,306874,306989,115,Input,q,q,q,304,55
471,b73648cf,472,307087,307161,74,Input,q,q,q,305,55
472,b73648cf,473,307225,307275,50,Input,Space,Space, ,306,55
473,b73648cf,474,307672,307766,94,Input,q,q,q,307,56
474,b73648cf,475,307783,307863,80,Input,q,q,q,308,56
475,b73648cf,476,307989,308064,75,Input,q,q,q,309,56
476,b73648cf,477,308212,308296,84,Input,q,q,q,310,56
477,b73648cf,478,308365,308456,91,Input,q,q,q,311,56
478,b73648cf,479,308490,308565,75,Input,q,q,q,312,56
479,b73648cf,480,308608,308700,92,Input,q,q,q,313,56
480,b73648cf,481,310281,310347,66,Input,.,.,.,314,56
481,b73648cf,482,310690,310761,71,Input,Space,Space, ,315,56
482,b73648cf,483,313177,313178,1,Nonproduction,CapsLock,CapsLock,NoChange,315,56
483,b73648cf,484,313226,313298,72,Input,q,q,q,316,57
484,b73648cf,485,313416,313417,1,Nonproduction,CapsLock,CapsLock,NoChange,316,57
485,b73648cf,486,313757,313816,59,Input,q,q,q,317,57
486,b73648cf,487,313998,314080,82,Input,q,q,q,318,57
487,b73648cf,488,314234,314308,74,Input,q,q,q,319,57
488,b73648cf,489,314595,314654,59,Input,q,q,q,320,57
489,b73648cf,490,314990,315078,88,Input,q,q,q,321,57
490,b73648cf,491,316087,316158,71,Input,q,q,q,322,57
491,b73648cf,492,316221,316299,78,Input,q,q,q,323,57
492,b73648cf,493,316342,316425,83,Input,q,q,q,324,57
493,b73648cf,494,317727,317794,67,Input,q,q,q,325,57
494,b73648cf,495,318830,318929,99,Remove/Cut,Backspace,Backspace,q,324,57
495,b73648cf,496,319029,319116,87,Remove/Cut,Backspace,Backspace,q,323,57
496,b73648cf,497,319733,319798,65,Input,q,q,q,324,57
497,b73648cf,498,319883,319967,84,Input,q,q,q,325,57
498,b73648cf,499,320138,320203,65,Input,q,q,q,326,57
499,b73648cf,500,320341,320390,49,Input,Space,Space, ,327,57
500,b73648cf,501,320962,321057,95,Input,q,q,q,328,58
501,b73648cf,502,321084,321160,76,Input,q,q,q,329,58
502,b73648cf,503,321296,321380,84,Input,q,q,q,330,58
503,b73648cf,504,321514,321584,70,Input,q,q,q,331,58
504,b73648cf,505,321625,321732,107,Input,q,q,q,332,58
505,b73648cf,506,321898,321985,87,Input,q,q,q,333,58
506,b73648cf,507,322088,322175,87,Input,q,q,q,334,58
507,b73648cf,508,322275,322366,91,Input,q,q,q,335,58
508,b73648cf,509,322397,322466,69,Input,Space,Space, ,336,58
509,b73648cf,510,323172,323266,94,Input,q,q,q,337,59
510,b73648cf,511,323281,323348,67,Input,q,q,q,338,59
511,b73648cf,512,323532,323615,83,Input,Space,Space, ,339,59
512,b73648cf,513,323883,323966,83,Input,q,q,q,340,60
513,b73648cf,514,324055,324126,71,Input,q,q,q,341,60
514,b73648cf,515,324199,324274,75,Input,q,q,q,342,60
515,b73648cf,516,324370,324437,67,Input,q,q,q,343,60
516,b73648cf,517,324488,324575,87,Input,q,q,q,344,60
517,b73648cf,518,324679,324749,70,Input,q,q,q,345,60
518,b73648cf,519,324957,325076,119,Input,q,q,q,346,60
519,b73648cf,520,325143,325208,65,Input,q,q,q,347,60
520,b73648cf,521,325409,325492,83,Input,q,q,q,348,60
521,b73648cf,522,325597,325670,73,Input,q,q,q,349,60
522,b73648cf,523,325861,325930,69,Input,q,q,q,350,60
523,b73648cf,524,326896,326964,68,Input,Space,Space, ,351,60
524,b73648cf,525,329460,329537,77,Input,q,q,q,352,61
525,b73648cf,526,330516,330571,55,Remove/Cut,Backspace,Backspace,q,351,60
526,b73648cf,527,331175,331244,69,Input,q,q,q,352,61
527,b73648cf,528,331304,331375,71,Input,q,q,q,353,61
528,b73648cf,529,331420,331507,87,Input,Space,Space, ,354,61
529,b73648cf,530,331540,331639,99,Input,q,q,q,355,62
530,b73648cf,531,331658,331733,75,Input,Space,Space, ,356,62
531,b73648cf,532,331944,332060,116,Input,q,q,q,357,63
532,b73648cf,533,332084,332164,80,Input,q,q,q,358,63
533,b73648cf,534,332240,332319,79,Input,q,q,q,359,63
534,b73648cf,535,332740,332819,79,Input,q,q,q,360,63
535,b73648cf,536,332853,332929,76,Input,q,q,q,361,63
536,b73648cf,537,333003,333086,83,Input,q,q,q,362,63
537,b73648cf,538,333132,333215,83,Input,q,q,q,363,63
538,b73648cf,539,333504,333603,99,Input,q,q,q,364,63
539,b73648cf,540,333696,333766,70,Input,q,q,q,365,63
540,b73648cf,541,333789,333860,71,Input,Space,Space, ,366,63
541,b73648cf,542,334744,334819,75,Remove/Cut,Backspace,Backspace, ,365,63
542,b73648cf,543,334913,334982,69,Remove/Cut,Backspace,Backspace,q,364,63
543,b73648cf,544,335016,335114,98,Remove/Cut,Backspace,Backspace,q,363,63
544,b73648cf,545,335194,335256,62,Remove/Cut,Backspace,Backspace,q,362,63
545,b73648cf,546,335337,335400,63,Remove/Cut,Backspace,Backspace,q,361,63
546,b73648cf,547,335476,335546,70,Remove/Cut,Backspace,Backspace,q,360,63
547,b73648cf,548,335977,336061,84,Remove/Cut,Backspace,Backspace,q,359,63
548,b73648cf,549,336675,336763,88,Input,q,q,q,360,63
549,b73648cf,550,336816,336891,75,Input,q,q,q,361,63
550,b73648cf,551,337040,337116,76,Input,q,q,q,362,63
551,b73648cf,552,337219,337293,74,Input,q,q,q,363,63
552,b73648cf,553,337337,337403,66,Input,Space,Space, ,364,63
553,b73648cf,554,339146,339241,95,Input,q,q,q,365,64
554,b73648cf,555,339320,339391,71,Input,q,q,q,366,64
555,b73648cf,556,339458,339538,80,Input,q,q,q,367,64
556,b73648cf,557,339665,339740,75,Input,q,q,q,368,64
557,b73648cf,558,339929,340004,75,Input,Space,Space, ,369,64
558,b73648cf,559,341542,341612,70,Input,q,q,q,370,65
559,b73648cf,560,341641,341716,75,Input,q,q,q,371,65
560,b73648cf,561,342144,342239,95,Input,q,q,q,372,65
561,b73648cf,562,342259,342338,79,Input,q,q,q,373,65
562,b73648cf,563,342597,342670,73,Input,Space,Space, ,374,65
563,b73648cf,564,343034,343124,90,Input,q,q,q,375,66
564,b73648cf,565,343342,343417,75,Input,q,q,q,376,66
565,b73648cf,566,344042,344134,92,Remove/Cut,Backspace,Backspace,q,375,66
566,b73648cf,567,344482,344569,87,Input,q,q,q,376,66
567,b73648cf,568,344701,344780,79,Input,q,q,q,377,66
568,b73648cf,569,344943,345043,100,Input,q,q,q,378,66
569,b73648cf,570,345133,345192,59,Input,q,q,q,379,66
570,b73648cf,571,345645,345749,104,Input,q,q,q,380,66
571,b73648cf,572,345750,345843,93,Input,Space,Space, ,381,66
572,b73648cf,573,346292,346375,83,Input,q,q,q,382,67
573,b73648cf,574,346533,346613,80,Input,q,q,q,383,67
574,b73648cf,575,346684,346768,84,Input,q,q,q,384,67
575,b73648cf,576,346803,346877,74,Input,Space,Space, ,385,67
576,b73648cf,577,347321,347401,80,Input,q,q,q,386,68
577,b73648cf,578,347544,347630,86,Input,q,q,q,387,68
578,b73648cf,579,347764,347849,85,Input,q,q,q,388,68
579,b73648cf,580,347921,347987,66,Input,q,q,q,389,68
580,b73648cf,581,348047,348115,68,Input,Space,Space, ,390,68
581,b73648cf,582,348520,348585,65,Input,q,q,q,391,69
582,b73648cf,583,348703,348778,75,Input,q,q,q,392,69
583,b73648cf,584,348849,348913,64,Input,q,q,q,393,69
584,b73648cf,585,348952,349010,58,Input,Space,Space, ,394,69
585,b73648cf,586,349599,349672,73,Input,q,q,q,395,70
586,b73648cf,587,349721,349798,77,Input,q,q,q,396,70
587,b73648cf,588,349920,350015,95,Input,q,q,q,397,70
588,b73648cf,589,350060,350127,67,Input,q,q,q,398,70
589,b73648cf,590,353397,353467,70,Input,",",",",",",399,70
590,b73648cf,591,353640,353716,76,Input,Space,Space, ,400,70
591,b73648cf,592,354312,354312,0,Nonproduction,CapsLock,CapsLock,NoChange,400,70
592,b73648cf,593,354667,354667,0,Nonproduction,CapsLock,CapsLock,NoChange,400,70
593,b73648cf,594,355176,355243,67,Input,q,q,q,401,71
594,b73648cf,595,355315,355386,71,Input,q,q,q,402,71
595,b73648cf,596,355523,355599,76,Input,q,q,q,403,71
596,b73648cf,597,355752,355843,91,Input,q,q,q,404,71
597,b73648cf,598,355965,355985,20,Input,q,q,q,405,71
598,b73648cf,599,356005,356106,101,Input,q,q,q,406,71
599,b73648cf,600,356164,356232,68,Input,q,q,q,407,71
600,b73648cf,601,356301,356348,47,Input,Space,Space, ,408,71
601,b73648cf,602,356963,357027,64,Input,q,q,q,409,72
602,b73648cf,603,357100,357187,87,Input,q,q,q,410,72
603,b73648cf,604,357238,357395,157,Input,q,q,q,411,72
604,b73648cf,605,357398,357466,68,Input,q,q,q,412,72
605,b73648cf,606,357483,357548,65,Input,Space,Space, ,413,72
606,b73648cf,607,358122,358187,65,Input,q,q,q,414,73
607,b73648cf,608,358194,358304,110,Input,q,q,q,415,73
608,b73648cf,609,358830,358905,75,Input,q,q,q,416,73
609,b73648cf,610,358949,359020,71,Input,q,q,q,417,73
610,b73648cf,611,359112,359199,87,Input,q,q,q,418,73
611,b73648cf,612,359292,359348,56,Input,Space,Space, ,419,73
612,b73648cf,613,361332,361416,84,Input,q,q,q,420,74
613,b73648cf,614,361524,361599,75,Input,q,q,q,421,74
614,b73648cf,615,361619,361699,80,Input,Space,Space, ,422,74
615,b73648cf,616,361772,361855,83,Input,q,q,q,423,75
616,b73648cf,617,361876,361948,72,Input,Space,Space, ,424,75
617,b73648cf,618,362574,362702,128,Input,q,q,q,425,76
618,b73648cf,619,362771,362851,80,Input,q,q,q,426,76
619,b73648cf,620,362954,363054,100,Input,q,q,q,427,76
620,b73648cf,621,363155,363225,70,Input,q,q,q,428,76
621,b73648cf,622,363239,363310,71,Input,Space,Space, ,429,76
622,b73648cf,623,363530,363612,82,Input,q,q,q,430,77
623,b73648cf,624,363702,363777,75,Input,q,q,q,431,77
624,b73648cf,625,363847,363927,80,Input,Space,Space, ,432,77
625,b73648cf,626,364471,364550,79,Input,q,q,q,433,78
626,b73648cf,627,364637,364693,56,Input,q,q,q,434,78
627,b73648cf,628,364791,364857,66,Input,q,q,q,435,78
628,b73648cf,629,364969,365037,68,Input,q,q,q,436,78
629,b73648cf,630,365347,365422,75,Input,q,q,q,437,78
630,b73648cf,631,365529,365612,83,Input,q,q,q,438,78
631,b73648cf,632,366091,366161,70,Input,q,q,q,439,78
632,b73648cf,633,366205,366276,71,Input,q,q,q,440,78
633,b73648cf,634,366975,367038,63,Input,q,q,q,441,78
634,b73648cf,635,367136,367204,68,Input,q,q,q,442,78
635,b73648cf,636,367346,367413,67,Input,q,q,q,443,78
636,b73648cf,637,367516,367619,103,Input,Space,Space, ,444,78
637,b73648cf,638,367726,367809,83,Input,q,q,q,445,79
638,b73648cf,639,367794,367882,88,Input,q,q,q,446,79
639,b73648cf,640,368007,368078,71,Input,q,q,q,447,79
640,b73648cf,641,368258,368318,60,Input,q,q,q,448,79
641,b73648cf,642,368496,368579,83,Input,q,q,q,449,79
642,b73648cf,643,368612,368673,61,Input,Space,Space, ,450,79
643,b73648cf,644,369030,369081,51,Input,q,q,q,451,80
644,b73648cf,645,369207,369290,83,Input,q,q,q,452,80
645,b73648cf,646,369377,369444,67,Input,q,q,q,453,80
646,b73648cf,647,369536,369608,72,Input,q,q,q,454,80
647,b73648cf,648,369813,369885,72,Input,Space,Space, ,455,80
648,b73648cf,649,370390,370481,91,Input,q,q,q,456,81
649,b73648cf,650,370613,370687,74,Input,q,q,q,457,81
650,b73648cf,651,370786,370860,74,Input,q,q,q,458,81
651,b73648cf,652,370880,370957,77,Input,Space,Space, ,459,81
652,b73648cf,653,371101,371169,68,Input,q,q,q,460,82
653,b73648cf,654,371286,371356,70,Input,q,q,q,461,82
654,b73648cf,655,371394,371489,95,Input,q,q,q,462,82
655,b73648cf,656,371578,371649,71,Input,Space,Space, ,463,82
656,b73648cf,657,372237,372315,78,Remove/Cut,Backspace,Backspace, ,462,82
657,b73648cf,658,372419,372491,72,Remove/Cut,Backspace,Backspace,q,461,82
658,b73648cf,659,372572,372666,94,Remove/Cut,Backspace,Backspace,q,460,82
659,b73648cf,660,372747,372846,99,Remove/Cut,Backspace,Backspace,q,459,81
660,b73648cf,661,373675,373774,99,Input,q,q,q,460,82
661,b73648cf,662,373772,373846,74,Input,q,q,q,461,82
662,b73648cf,663,374554,374632,78,Input,q,q,q,462,82
663,b73648cf,664,374679,374762,83,Input,q,q,q,463,82
664,b73648cf,665,374794,374901,107,Input,Space,Space, ,464,82
665,b73648cf,666,375020,375103,83,Input,q,q,q,465,83
666,b73648cf,667,375189,375269,80,Input,q,q,q,466,83
667,b73648cf,668,375342,375413,71,Input,Space,Space, ,467,83
668,b73648cf,669,376132,376206,74,Remove/Cut,Backspace,Backspace, ,466,83
669,b73648cf,670,376297,376370,73,Remove/Cut,Backspace,Backspace,q,465,83
670,b73648cf,671,376448,376530,82,Remove/Cut,Backspace,Backspace,q,464,82
671,b73648cf,672,376607,376681,74,Remove/Cut,Backspace,Backspace, ,463,82
672,b73648cf,673,376761,376839,78,Remove/Cut,Backspace,Backspace,q,462,82
673,b73648cf,674,376931,377018,87,Remove/Cut,Backspace,Backspace,q,461,82
674,b73648cf,675,377439,377506,67,Input,q,q,q,462,82
675,b73648cf,676,377636,377720,84,Input,q,q,q,463,82
676,b73648cf,677,377839,377891,52,Input,q,q,q,464,82
677,b73648cf,678,377953,378025,72,Input,Space,Space, ,465,82
678,b73648cf,679,378098,378191,93,Input,q,q,q,466,83
679,b73648cf,680,378430,378485,55,Input,q,q,q,467,83
680,b73648cf,681,378625,378744,119,Input,q,q,q,468,83
681,b73648cf,682,378752,378823,71,Input,Space,Space, ,469,83
682,b73648cf,683,380167,380229,62,Input,q,q,q,470,84
683,b73648cf,684,380399,380471,72,Input,q,q,q,471,84
684,b73648cf,685,380807,380847,40,Input,q,q,q,472,84
685,b73648cf,686,381275,381377,102,Remove/Cut,Backspace,Backspace,q,471,84
686,b73648cf,687,381525,381620,95,Input,q,q,q,472,84
687,b73648cf,688,381803,381877,74,Input,q,q,q,473,84
688,b73648cf,689,381998,382076,78,Input,q,q,q,474,84
689,b73648cf,690,382237,382342,105,Input,q,q,q,475,84
690,b73648cf,691,382378,382469,91,Input,q,q,q,476,84
691,b73648cf,692,382507,382569,62,Input,Space,Space, ,477,84
692,b73648cf,693,382973,383003,30,Remove/Cut,Backspace,Backspace, ,476,84
693,b73648cf,694,383531,383601,70,Input,Space,Space, ,477,84
694,b73648cf,695,383773,383843,70,Input,q,q,q,478,85
695,b73648cf,696,384037,384076,39,Input,q,q,q,479,85
696,b73648cf,697,384179,384275,96,Input,Space,Space, ,480,85
697,b73648cf,698,384500,384574,74,Input,q,q,q,481,86
698,b73648cf,699,384710,384790,80,Input,q,q,q,482,86
699,b73648cf,700,384843,384925,82,Input,q,q,q,483,86
700,b73648cf,701,384961,385024,63,Input,Space,Space, ,484,86
701,b73648cf,702,385429,385515,86,Input,q,q,q,485,87
702,b73648cf,703,385512,385627,115,Input,q,q,q,486,87
703,b73648cf,704,385651,385734,83,Input,q,q,q,487,87
704,b73648cf,705,385808,385883,75,Input,q,q,q,488,87
705,b73648cf,706,385896,385953,57,Input,Space,Space, ,489,87
706,b73648cf,707,386493,386565,72,Input,q,q,q,490,88
707,b73648cf,708,386631,386711,80,Input,q,q,q,491,88
708,b73648cf,709,386775,386845,70,Input,Space,Space, ,492,88
709,b73648cf,710,387953,388036,83,Input,q,q,q,493,89
710,b73648cf,711,388116,388192,76,Input,q,q,q,494,89
711,b73648cf,712,388331,388402,71,Input,Space,Space, ,495,89
712,b73648cf,713,388837,388909,72,Input,q,q,q,496,90
713,b73648cf,714,389028,389099,71,Input,q,q,q,497,90
714,b73648cf,715,389261,389332,71,Input,q,q,q,498,90
715,b73648cf,716,389441,389530,89,Input,q,q,q,499,90
716,b73648cf,717,389589,389669,80,Input,q,q,q,500,90
717,b73648cf,718,389779,389862,83,Input,q,q,q,501,90
718,b73648cf,719,389896,389963,67,Input,Space,Space, ,502,90
719,b73648cf,720,390459,390534,75,Input,q,q,q,503,91
720,b73648cf,721,390631,390719,88,Input,q,q,q,504,91
721,b73648cf,722,390939,391082,143,Input,q,q,q,505,91
722,b73648cf,723,391405,391500,95,Input,q,q,q,506,91
723,b73648cf,724,391763,391890,127,Input,q,q,q,507,91
724,b73648cf,725,392578,392647,69,Remove/Cut,Backspace,Backspace,q,506,91
725,b73648cf,726,392739,392811,72,Remove/Cut,Backspace,Backspace,q,505,91
726,b73648cf,727,392909,392984,75,Remove/Cut,Backspace,Backspace,q,504,91
727,b73648cf,728,393085,393160,75,Remove/Cut,Backspace,Backspace,q,503,91
728,b73648cf,729,393246,393745,499,Remove/Cut,Backspace,Backspace,q,502,90
729,b73648cf,730,393745,393780,35,Remove/Cut,Backspace,Backspace, ,501,90
730,b73648cf,731,393780,393817,37,Remove/Cut,Backspace,Backspace,q,500,90
731,b73648cf,732,393817,393847,30,Remove/Cut,Backspace,Backspace,q,499,90
732,b73648cf,733,393847,393885,38,Remove/Cut,Backspace,Backspace,q,498,90
733,b73648cf,734,393885,393919,34,Remove/Cut,Backspace,Backspace,q,497,90
734,b73648cf,735,393919,393952,33,Remove/Cut,Backspace,Backspace,q,496,90
735,b73648cf,736,393952,393985,33,Remove/Cut,Backspace,Backspace,q,495,89
736,b73648cf,737,393985,393992,7,Remove/Cut,Backspace,Backspace, ,494,89
737,b73648cf,738,394106,394180,74,Remove/Cut,Backspace,Backspace,q,493,89
738,b73648cf,739,394278,394313,35,Remove/Cut,Backspace,Backspace,q,492,88
739,b73648cf,740,395065,395151,86,Input,q,q,q,493,89
740,b73648cf,741,395165,395237,72,Input,Space,Space, ,494,89
741,b73648cf,742,395338,395421,83,Input,q,q,q,495,90
742,b73648cf,743,395503,395579,76,Input,q,q,q,496,90
743,b73648cf,744,396519,396603,84,Input,q,q,q,497,90
744,b73648cf,745,397056,397121,65,Input,q,q,q,498,90
745,b73648cf,746,397323,397354,31,Input,q,q,q,499,90
746,b73648cf,747,397433,397520,87,Input,q,q,q,500,90
747,b73648cf,748,397583,397646,63,Input,Space,Space, ,501,90
748,b73648cf,749,398060,398139,79,Input,q,q,q,502,91
749,b73648cf,750,398267,398350,83,Input,q,q,q,503,91
750,b73648cf,751,398565,398635,70,Input,q,q,q,504,91
751,b73648cf,752,398804,398903,99,Input,q,q,q,505,91
752,b73648cf,753,399068,399148,80,Input,q,q,q,506,91
753,b73648cf,754,399204,399292,88,Input,q,q,q,507,91
754,b73648cf,755,399324,399399,75,Input,q,q,q,508,91
755,b73648cf,756,399688,399783,95,Input,q,q,q,509,91
756,b73648cf,757,399822,399894,72,Input,q,q,q,510,91
757,b73648cf,758,400062,400145,83,Input,Space,Space, ,511,91
758,b73648cf,759,400593,400687,94,Input,q,q,q,512,92
759,b73648cf,760,400701,400776,75,Input,q,q,q,513,92
760,b73648cf,761,400933,401002,69,Input,q,q,q,514,92
761,b73648cf,762,401112,401188,76,Input,q,q,q,515,92
762,b73648cf,763,401257,401340,83,Input,q,q,q,516,92
763,b73648cf,764,401345,401416,71,Input,q,q,q,517,92
764,b73648cf,765,401555,401638,83,Input,q,q,q,518,92
765,b73648cf,766,401718,401826,108,Input,q,q,q,519,92
766,b73648cf,767,401846,401908,62,Input,Space,Space, ,520,92
767,b73648cf,768,402545,402633,88,Input,q,q,q,521,93
768,b73648cf,769,402619,402717,98,Input,q,q,q,522,93
769,b73648cf,770,402776,402873,97,Input,q,q,q,523,93
770,b73648cf,771,402890,402973,83,Input,Space,Space, ,524,93
771,b73648cf,772,403169,403232,63,Input,q,q,q,525,94
772,b73648cf,773,403338,403434,96,Input,q,q,q,526,94
773,b73648cf,774,403439,403533,94,Input,q,q,q,527,94
774,b73648cf,775,403580,403655,75,Input,Space,Space, ,528,94
775,b73648cf,776,404067,404169,102,Input,q,q,q,529,95
776,b73648cf,777,404200,404269,69,Input,q,q,q,530,95
777,b73648cf,778,404400,404474,74,Input,q,q,q,531,95
778,b73648cf,779,404528,404633,105,Input,q,q,q,532,95
779,b73648cf,780,404767,404834,67,Input,q,q,q,533,95
780,b73648cf,781,404936,405006,70,Input,q,q,q,534,95
781,b73648cf,782,405069,405121,52,Input,Space,Space, ,535,95
782,b73648cf,783,405562,405597,35,Remove/Cut,Backspace,Backspace, ,534,95
783,b73648cf,784,405710,405793,83,Remove/Cut,Backspace,Backspace,q,533,95
784,b73648cf,785,405865,405942,77,Remove/Cut,Backspace,Backspace,q,532,95
785,b73648cf,786,406019,406121,102,Remove/Cut,Backspace,Backspace,q,531,95
786,b73648cf,787,406197,406305,108,Remove/Cut,Backspace,Backspace,q,530,95
787,b73648cf,788,406758,406838,80,Input,q,q,q,531,95
788,b73648cf,789,406856,406931,75,Input,q,q,q,532,95
789,b73648cf,790,407101,407184,83,Input,q,q,q,533,95
790,b73648cf,791,407312,407391,79,Input,q,q,q,534,95
791,b73648cf,792,407429,407489,60,Input,Space,Space, ,535,95
792,b73648cf,793,408046,408120,74,Input,q,q,q,536,96
793,b73648cf,794,408169,408238,69,Input,q,q,q,537,96
794,b73648cf,795,408396,408484,88,Input,Space,Space, ,538,96
795,b73648cf,796,408646,408738,92,Input,q,q,q,539,97
796,b73648cf,797,408855,408923,68,Input,q,q,q,540,97
797,b73648cf,798,409981,410063,82,Input,q,q,q,541,97
798,b73648cf,799,410163,410270,107,Input,q,q,q,542,97
799,b73648cf,800,410324,410392,68,Input,Space,Space, ,543,97
800,b73648cf,801,411604,411678,74,Remove/Cut,Backspace,Backspace, ,542,97
801,b73648cf,802,412035,412109,74,Input,",",",",",",543,97
802,b73648cf,803,412239,412306,67,Input,Space,Space, ,544,97
803,b73648cf,804,412407,412502,95,Input,q,q,q,545,98
804,b73648cf,805,412533,412604,71,Input,q,q,q,546,98
805,b73648cf,806,412755,412834,79,Input,q,q,q,547,98
806,b73648cf,807,412940,413007,67,Input,q,q,q,548,98
807,b73648cf,808,413177,413240,63,Input,q,q,q,549,98
808,b73648cf,809,413430,413502,72,Input,q,q,q,550,98
809,b73648cf,810,413551,413634,83,Input,q,q,q,551,98
810,b73648cf,811,413672,413735,63,Input,Space,Space, ,552,98
811,b73648cf,812,415145,415264,119,Input,q,q,q,553,99
812,b73648cf,813,415266,415340,74,Input,q,q,q,554,99
813,b73648cf,814,415423,415498,75,Input,q,q,q,555,99
814,b73648cf,815,415516,415591,75,Input,Space,Space, ,556,99
815,b73648cf,816,416101,416184,83,Input,q,q,q,557,100
816,b73648cf,817,416243,416321,78,Input,q,q,q,558,100
817,b73648cf,818,416433,416516,83,Input,q,q,q,559,100
818,b73648cf,819,416662,416697,35,Input,q,q,q,560,100
819,b73648cf,820,416844,416911,67,Input,q,q,q,561,100
820,b73648cf,821,416991,417082,91,Input,q,q,q,562,100
